1732337254.10627460,2341,535654.10627460,22.30404258,114.18035902,5.34897919,41.92794599,-3.31845240,1.59255910,-4.87665474,-0.16326552,0.07222668,-0.34754621,-0.34431533,-0.02514079
1732337254.30646849,2341,535654.30646849,22.30404194,114.18035834,5.34805897,44.19807052,-3.44325659,1.51601648,-4.94703444,-0.23493011,0.07130640,-0.33767333,-0.32409848,-0.01912326
1732337254.50654030,2341,535654.50654030,22.30404128,114.18035769,5.33643785,45.90285276,-3.51995609,1.29504582,-5.01411226,-0.30803072,0.05968523,-0.34998558,-0.30936693,-0.02304813
1732337254.70685434,2341,535654.70685434,22.30404088,114.18035712,5.33395310,46.98517838,-3.38597202,1.16932098,-5.07325439,-0.35147922,0.05720042,-0.33926453,-0.35625343,-0.03312512
1732337254.90689230,2341,535654.90689230,22.30404031,114.18035658,5.33593906,47.80027779,-3.41756887,1.35948075,-5.12905153,-0.41530776,0.05918634,-0.35920907,-0.31869831,-0.03579042
1732337255.10704875,2341,535655.10704875,22.30403956,114.18035584,5.32908765,48.46502032,-3.55105348,1.31333388,-5.20460082,-0.49834522,0.05233486,-0.35196819,-0.29931107,-0.02493463
1732337255.30721998,2341,535655.30721998,22.30403893,114.18035507,5.30780991,49.14238061,-3.57925475,1.22748729,-5.28412147,-0.56822955,0.03105705,-0.28688500,-0.31183842,-0.01239871
1732337255.50740862,2341,535655.50740862,22.30403828,114.18035442,5.30418720,49.78459875,-3.53589995,1.08761901,-5.35082689,-0.63996275,0.02743428,-0.28649065,-0.34001062,-0.01977513
1732337255.70757675,2341,535655.70757675,22.30403759,114.18035376,5.30984059,50.60907114,-3.52952169,0.95676429,-5.41932432,-0.71609543,0.03308761,-0.29093998,-0.34095280,-0.01475172
1732337255.90774846,2341,535655.90774846,22.30403697,114.18035316,5.30507783,51.63461654,-3.58376920,0.87134259,-5.48137116,-0.78494275,0.02832478,-0.24552792,-0.38758259,-0.02599951
1732337256.10791683,2341,535656.10791683,22.30403646,114.18035283,5.28409236,53.15282766,-3.58644633,0.86217837,-5.51473944,-0.84154560,0.00733928,-0.23417648,-0.36040059,-0.03142561
